JPaUovS	6641947491	68	90	10	56	3483
MtKWGsLeEDQOBqlaM	6062316708	10	56	75	47	5519
KUObWkPsGyZcYIhdcOVW	7212201114	47	95	22	54.6667	3761
ztmRAnqUAjYQybJcO	1625306105	90	53	34	59	2856
lgABvTNjgWbFpimmSDqIgOA	5469660807	46	37	96	59.6667	2726
buOussjcH	1801253544	73	55	42	56.6667	3329
VoqapJYbbfzfTTFAet	9181040904	10	55	11	25.3333	9208
vpsxlyKOBOoPn	3855569567	68	71	56	65	1817
vACOfAwBHhxLZeDOjXMn	8672871409	93	63	64	73.3333	787
SERAHPhlSwSxvbRC	1409557831	3	99	37	46.3333	5655
sFRwhGdSHTNvibMdLMBF	8263570782	63	24	26	37.6667	7477
UkvbSMnU	6522702250	8	73	79	53.3333	4048
GTOjRtBXNfV	4712372423	74	67	65	68.6667	1292
OataaqGNMWRUQWnHzUadkpn	4412081337	40	77	46	54.3333	3825
QexhtDZVssscsBo	3246565323	18	84	60	54	3894
AiIaSCoyAqcCaYcH	5653620448	69	71	5	48.3333	5210
brsYGgtCEYHioWASTkg	8177914281	33	69	31	44.3333	6087
SbOPbRa	3418597899	47	63	2	37.3333	7540
uvJplZdTCAOWJstP	9162190072	28	56	87	57	3255
iuQQsMOqtca	9559554145	6	45	37	29.3333	8770
mPnPAqLlIfBbcQgXSzwXDzD	6202378255	36	46	3	28.3333	8885
dQfUYHOTRpTDBODx	7062265456	21	93	70	61.3333	2432
hVPmCdnniKabheMcmwZmcl	9828215314	49	54	49	50.6667	4706
JyhKpIvObnji	3387638491	82	40	31	51	4617
TKfsqvBGjNqIJdw	4590755499	24	22	17	21	9516
DBfQyxGJccyzdKKaA	4206038951	52	13	38	34.3333	8062
ybgVIAOUknBqJrTTNCoK	9824514180	49	32	34	38.3333	7346
GPrTv	7022767335	87	1	33	40.3333	6952
JBlRjovoiiuPCsgKPRNxW	6112407863	89	51	77	72.3333	881
ewZsUEqD	8828170775	93	93	36	74	728
YWHixXJNIZJgjOQ	0956948689	76	72	60	69.3333	1211
WHMDQncvdpwtrEGl	0921726588	27	96	80	67.6667	1426
kquJWPbUo	4462672280	88	30	51	56.3333	3416
nnPNTkzwaxjkRujj	8693266000	94	5	67	55.3333	3622
XKOty	5970141326	34	78	26	46	5729
DuOFfskixl	8689457321	9	51	69	43	6369
YeLkmWomkcQUdJQdoc	6413779577	6	75	29	36.6667	7680
wKVQxSNUPUFtO	8432492450	56	28	42	42	6597
BvaksyljpOGdsnbJKZjS	7531062137	86	59	53	66	1660
SnmQk	3325360268	27	44	71	47.3333	5438
fcOwIpqJhFk	7172108142	65	23	67	51.6667	4467
fNVtngijJWOuEX	4314539016	97	94	91	94	6
KVfjNGipGWts	2036917870	14	2	89	35	7959
drDWMXrU	9195043827	69	81	39	63	2158
enPZiDaOHvmidJODjRMTDbd	5770141182	52	22	94	56	3483
eywtdWXsrXKvXrCIwWUmuF	4965026748	71	74	94	79.6667	361
fKvUWuyT	0010585949	70	15	14	33	8279
daXOdLRiEpV	9810807249	77	75	89	80.3333	326
MIOGmqntsZh	0466610548	53	64	14	43.6667	6229
SHKohYKsxpq	4520711752	82	57	7	48.6667	5123
eJVkGNLja	6466918460	84	41	8	44.3333	6087
GrtlrrZ	5704523805	51	3	32	28.6667	8849
RUprTOEZGpISPyncZZHF	9385907933	54	50	66	56.6667	3329
qKeDbUYlvMovChkT	1955926218	22	67	64	51	4617
sMnzSOleFKopjn	6046291878	63	37	8	36	7796
yIlLYfLFyLkdU	7903914608	64	25	43	44	6161
RsDQwFNpouZivhfBFbUhxz	6703516704	87	30	95	70.6667	1061
OHSnekCsyLOtDI	6547499439	17	29	50	32	8442
WKmgbSZdppcpgQ	3416675099	60	87	46	64.3333	1916
cYpKerflUu	8300700748	38	86	28	50.6667	4706
oNttosbEtVorXLSQqeBchZus	8555069537	53	19	96	56	3483
rDQNWmKWRrBJSsZSa	4827558223	12	72	75	53	4126
gpBzTaobkZo	6387515189	59	20	76	51.6667	4467
BWWKHOYvxUJWOFzydYj	2403404650	83	91	63	79	398
bRgnRFOFOTbzmGTos	8373556399	32	55	86	57.6667	3122
ViXphWGWnQLBVmopKoguyvp	3418887227	90	27	65	60.6667	2538
YtiSVzcpvDoCCkIFU	7622273396	78	76	92	82	251
ancYFLviOSsqj	2860295435	47	53	56	52	4390
ESkhlmMdLMzhYt	3923023584	43	46	87	58.6667	2925
BOHeUiyQkNn	2426397665	11	75	93	59.6667	2726
VdghzrEifi	3545372036	98	12	21	43.6667	6229
uHHZgAEXcdLLnQ	8612007724	14	60	64	46	5729
oVSyDm	5760613648	60	20	69	49.6667	4925
zFfDARjzNgOKft	7146354827	19	64	27	36.6667	7680
nmrNrdaCsVBVNGqFJ	4275136040	4	15	48	22.3333	9423
DFTDapN	8329681585	37	1	83	40.3333	6952
lbeHMJxkCxgcZ	7595826727	3	60	16	26.3333	9111
LGHofmrj	7319400276	56	82	17	51.6667	4467
YWbBEijGK	3798188052	4	31	32	22.3333	9423
eooNGHVpfH	3211387567	30	72	94	65.3333	1761
fjUIL	9508702175	56	64	64	61.3333	2432
fhfuTRZTGIyODkOeMDFW	1935002294	79	67	27	57.6667	3122
jCEiwnFi	2862260098	34	16	20	23.3333	9353
HwKnRHdJCKyp	7391597133	1	13	86	33.3333	8238
vnsSlVrread	5287973117	33	14	50	32.3333	8394
YQMHuPxP	7074462670	18	41	86	48.3333	5210
zdWydPlDLqiPiVFCbKkkxGWr	9541007694	65	9	61	45	5948
LkakvhavLiQKHZhK	2082499491	42	93	11	48.6667	5123
vAPMfoRXtRkDlfmn	0629399351	4	98	67	56.3333	3416
lEuPQyYJZY	1236522807	1	95	98	64.6667	1873
pKSWMcSpiVKQuHN	6288966696	27	14	21	20.6667	9544
ycMMZfqXKhoXeyyTqLKtr	0654877381	92	73	44	69.6667	1166
NoseBwocgfdKSbmqazJ	3541321308	7	67	34	36	7796
FeVsAV	8335116079	99	82	73	84.6667	162
XaUTPQu	8266312509	9	64	73	48.6667	5123
DmrkxrUSfHUBHus	4449602704	85	31	8	41.3333	6724
qdXcUcvycrkcBOsiolUrgFMA	2327689799	98	5	55	52.6667	4214
expUrrjlbYKlqScVftZWX	5968628996	49	28	40	39	7227
uRZjHYDQscalIrlEiEodeW	6489250516	76	28	24	42.6667	6453
QiiaiKScquHmHXoOcpcoIC	0782216719	80	42	77	66.3333	1609
XDbkspBPd	1806881965	81	7	20	36	7796
FPDztA	3171756021	90	3	61	51.3333	4544
iZthwJbnJTQzf	4584782026	55	80	72	69	1250
PiGFzZzGD	5377126098	43	2	6	17	9723
xfmvPFMVJjJyoNFFyhd	9326298291	4	63	55	40.6667	6873
ABHlLOIJgieAPdXaxGEH	6203130193	45	95	84	74.6667	673
WBebFHHZksslvURQIKvNw	5973398727	75	86	39	66.6667	1570
uKMOWdplzHNAYkeLtMFPc	5919320810	42	3	34	26.3333	9111
gQTWYwHJomeZcXUkCqeK	0450406014	36	21	26	27.6667	8962
gqoYhAinJrQ	8997666442	2	65	55	40.6667	6873
ERuQuISqGvfnCdIcv	9905636441	65	42	23	43.3333	6295
cWXDhjokTxSvIOlNiFTtxKmz	7866790707	94	41	89	74.6667	673
AstnIgXegArmRFH	6701127206	33	18	81	44	6161
LKpCDGCJroFz	2835242425	9	58	88	51.6667	4467
JmFtcUhrunLUXdYpGhB	6359152874	38	4	33	25	9237
tspbMT	7534167394	53	74	27	51.3333	4544
nvuMxyERwIOwGxBeFxpNmS	5172722932	55	88	8	50.3333	4789
LCPgzpiqWQvyzpuGoEoznecI	3130234494	88	62	29	59.6667	2726
zyjdLTB	8976667530	14	65	78	52.3333	4307
vyxiIZyHJQ	7960503929	47	52	56	51.6667	4467
ZQNorZlQUORTDlwr	4359840241	76	11	24	37	7600
FnikPbvkvrMeFTIQ	6808351121	17	41	34	30.6667	8599
nHPEz	4600414347	66	54	65	61.6667	2381
IwlrjZFUuGJecakxsPGxV	9217114271	1	8	36	15	9811
pPJTJwUDnQvmNX	1094566717	53	65	71	63	2158
ZrrkwYIyEwRX	2060377721	90	58	88	78.6667	409
CXnwcRgjMOpQaHzYkYhgaH	8507359632	77	5	23	35	7959
JdZVUmYCeXglw	7608231760	68	5	10	27.6667	8962
riPSMkfLszkoEvqzid	6248770808	75	58	65	66	1660
keAvfwOTyRLklGpjXvdMeRhY	9750975726	49	74	94	72.3333	881
JEkBiNzozNsQDvxxeZfGi	5163182902	62	30	12	34.6667	8015
URGZVnLWayAb	2627036769	7	97	41	48.3333	5210
VtLkcCfKYBveTctajaxDf	2253295507	95	4	12	37	7600
lmevIrZrOTeuiLGkYTokA	0635384390	40	2	64	35.3333	7908
zlFqoOHLGFsuWAdlusyxUrJ	4343361844	39	66	31	45.3333	5894
tDBCYlooxJZKKLfnMzp	5253542376	5	95	15	38.3333	7346
uWIGGDoXEHnbTNE	6107697755	33	68	58	53	4126
oaXJaorIKthtGxctl	9778861936	47	71	49	55.6667	3566
VxLRJxtOHYbqTxr	3849529074	90	29	97	72	915
aZIaRslbHHhNXGbqRoc	0244403107	86	93	47	75.3333	622
uRAFpSgVvxB	4046308878	73	84	65	74	728
SjALkkzME	4720351695	72	53	39	54.6667	3761
KiSUuQodiZAqnAzTQKxRg	2594184313	25	98	65	62.6667	2221
rpgcShRcSxXV	2912326761	36	47	72	51.6667	4467
vnTNDnJ	0011643835	67	61	87	71.6667	963
eMaiiXXLAPzXLI	6408283218	66	48	96	70	1127
jsjTfvFMH	1588833586	72	37	12	40.3333	6952
OFqtJtexmXwZtVNOlHnC	4171572976	80	87	91	86	119
WEacjaLKSEvaGzNzgdXJs	1527069286	67	96	90	84.3333	176
PEEnEMJZJvQjQBIUfXNTnxWw	3741675762	12	51	35	32.6667	8344
GJGJZgdqDsC	4424903970	67	31	42	46.6667	5588
usYurMDzApk	6328601060	94	6	98	66	1660
GScBmZjOhSYqIIwEdjHzAkPn	4806619390	78	84	46	69.3333	1211
gBaVGVrWvKNWWvYGCcJas	4372380753	97	86	88	90.3333	34
IIECj	6886959104	46	86	77	69.6667	1166
YmpuMLIgsovKrRYE	4287645369	63	59	94	72	915
aiMUqnBwEzjiic	1920383082	92	11	76	59.6667	2726
uwuJOhWtpGUU	0549854884	32	95	9	45.3333	5894
WvzSlNfjidfhuNBptNJlv	0194935386	40	88	58	62	2329
ZFPoIXGFiBZYwrcPwg	1797033605	19	10	38	22.3333	9423
pbKJMLll	4095137057	1	51	58	36.6667	7680
qGwfeEtQItUXCLkymo	3142867003	69	29	0	32.6667	8344
UBAsilYxOvBcTVdurjklIRzS	4749296568	8	74	79	53.6667	3974
uuEhUNlRrAVFetmhD	8480686723	42	25	39	35.3333	7908
MFffqdXqDBiY	2377112694	12	13	58	27.6667	8962
jIjSCCaOahAAUgHOvSfxvln	6194684259	73	14	56	47.6667	5373
MnTrFmykOiiVxPhERedcs	9088436085	39	27	54	40	7024
WsIcZoa	3797122038	16	19	33	22.6667	9402
DYXibDfErjdBZVlBR	5127139903	82	39	51	57.3333	3192
kxJJzqMGdkdDKOfRRe	6840939811	42	18	98	52.6667	4214
huHhqxZVSfbxShAjNR	8869110514	44	71	30	48.3333	5210
iqcOSPlzPSdFHUlQUUyGn	8344396949	64	45	11	40	7024
IPGmwPgPSzsSlONKmEyWrs	9013453543	38	74	33	48.3333	5210
IrbDAXg	3837067310	65	4	23	30.6667	8599
qHivFy	8861776656	10	22	64	32	8442
tkpJTC	9603138345	2	19	49	23.3333	9353
lRcZtZoXlpzAfkkZEcvbDYu	4765645852	59	31	41	43.6667	6229
gMxLsoQnjUgUupY	5371096332	62	12	70	48	5293
stXKuTPwcLlNCdMpSioPcg	1727508298	10	42	68	40	7024
GBoLQgkeihVWYO	5558696327	30	62	63	51.6667	4467
uvYAGHKRhterbSOaXNdZcsIU	1143104014	31	32	25	29.3333	8770
RAUvNpjFBY	7076045729	11	84	90	61.6667	2381
mpluSwXvrbSjEsD	5978139559	14	20	67	33.6667	8185
wIFxxbHm	5671556720	57	75	82	71.3333	992
qRBSThyX	4065515758	16	0	62	26	9148
swsuaRTjtzPqsl	2154005544	45	71	73	63	2158
LaDoIddfClKVjIWQkfvUhm	9914594413	39	97	10	48.6667	5123
EevcDaexby	3012778849	8	19	30	19	9634
XteTYaBRBeJeBZgnt	4197215582	19	77	27	41	6801
mBtZdPWyCVMdgHUaHb	3941109778	51	20	39	36.6667	7680
tVdKdqG	8008586213	81	64	0	48.3333	5210
EOQlOwvIidnrZguwacPzK	9834463262	91	16	53	53.3333	4048
fIBdoznNB	7119984037	58	86	7	50.3333	4789
oltgnpgMw	6572792494	85	55	42	60.6667	2538
ZdgnLuUHeVNIxmuL	9377822386	33	98	35	55.3333	3622
NDZyDHrAPXpnIjq	4439968247	12	91	78	60.3333	2607
afbqUdZWphydwFXBRk	9781424178	24	24	0	16	9768
MFNGtBQgROiH	4162005933	36	59	91	62	2329
rSJItuuyQSUofhZgw	1795466948	98	26	17	47	5519
eWHuiZdXJs	6030693623	65	32	4	33.6667	8185
iEeTOMcUXGQzczvMURwLa	6593501145	91	85	56	77.3333	476
cDVaykHUWbpcZNCGXqOETWwC	7094247095	66	9	64	46.3333	5655
EBMWhkNxWmlXyDes	5072964987	7	3	96	35.3333	7908
XDovPUAInDJCwKBfQtq	8629511286	65	50	16	43.6667	6229
odtkmWFfSwZz	9415911952	42	96	16	51.3333	4544
FfXiSQTJTfGOWvn	9217772491	12	65	51	42.6667	6453
JtFnGaJh	7299012444	15	79	40	44.6667	6015
XNlPXmsJVBwCJD	6814712305	31	53	78	54	3894
AuDfg	1613683360	38	29	23	30	8694
kBFoIVNGNFCMD	8782033273	25	18	31	24.6667	9268
NMPwCjWOGmKvWCBkriYO	5174557232	97	2	69	56	3483
DHiOgqgBcbJoVZKvxo	8824362542	45	75	38	52.6667	4214
WhokhxfhBHxqwEFP	4764767764	8	87	91	62	2329
MwnSkTPfdbWFcdrF	5181455193	86	83	51	73.3333	787
AuJyPcJIhWWyjLBfMe	2329249876	61	88	78	75.6667	589
NBqhthktTUZfIpLFfDlUexm	3906344714	83	5	3	30.3333	8661
lmCasAIWcfi	0646371605	22	99	93	71.3333	992
DfTYhUuwB	4327931186	52	53	97	67.3333	1477
xfRRSi	8630507380	93	0	39	44	6161
CSpmvnAh	4994094614	25	54	5	28	8923
lshycBHUfpyrSHvzSzof	0077512281	7	31	23	20.3333	9560
kBuvVIzdUdw	1538169559	72	49	62	61	2480
DJURJyZUSASCuVSqZvSRXj	5770857268	34	89	95	72.6667	849
GCCLJsZZKxgfbIfzSNtzC	3676439157	64	19	80	54.3333	3825
QlbgSmfXaFxWJsxXbaIxtaNu	3562216724	54	21	25	33.3333	8238
CPfDKdhz	8166741713	70	80	56	68.6667	1292
QXhnJC	8236284422	28	59	91	59.3333	2786
PcMxcmG	6355374168	88	93	36	72.3333	881
toZoDvsDIvQfpVFVGgTtW	3917999244	75	50	62	62.3333	2278
nZofikE	9879610220	0	61	62	41	6801
LMprmmurzOoTsCEf	9587353372	65	68	89	74	728
JhDfYSKJ	5714812510	88	35	86	69.6667	1166
SLTKmDqsAoFvo	3466544274	61	24	18	34.3333	8062
kGlMvQoBJVOA	5646357816	69	62	54	61.6667	2381
qUJobHr	0385213101	68	97	97	87.3333	84
AnklFiEjRIZmXB	6900809621	4	83	41	42.6667	6453
aAOEMgeQKeetUpdplTwDZIq	9680964848	56	9	52	39	7227
gYnQDQUvQ	2910382625	25	19	80	41.3333	6724
TVfyA	4799135979	34	5	99	46	5729
CPdhgTNct	0872845871	51	2	47	33.3333	8238
COUlrySGhCKbtdMPtNModeQL	1473826462	33	91	90	71.3333	992
XuhuHmP	3114619078	61	15	33	36.3333	7738
QtPHSoduHJZBdTulxr	5998424204	72	91	10	57.6667	3122
KwMxZnzaVQiqUmHh	0203447520	50	9	64	41	6801
oKBLkRJ	2143930598	14	6	88	36	7796
YnBftOdnAlJLGagqccDKO	9708627621	27	16	21	21.3333	9498
uOxzeuSbDwIyUjtROBAmIGo	5076654615	95	2	29	42	6597
pTxNFXCuoM	0171442281	11	82	88	60.3333	2607
bCIDCwQtRdZhjYbtNEJRJz	0482385626	71	16	6	31	8568
NsapYOyOyZwcHq	2160245092	90	39	78	69	1250
ACpsMvIkYpznujwe	9334491668	65	99	35	66.3333	1609
KLaTsO	5535449153	33	27	78	46	5729
AaXYNPEajnmN	7813330258	50	96	16	54	3894
fvgIHmEbJssZdvETWfWCROg	1235360186	91	79	40	70	1127
CtRAQsHhfbl	5140562039	84	60	94	79.3333	377
oCNSZNXABOrfv	0095586389	92	9	87	62.6667	2221
OMybkMpiDEtQXxcUgsQzP	8585150214	40	62	74	58.6667	2925
rMfGd	6542317121	61	28	38	42.3333	6525
KgeiWhDjQAqSWscGDM	1835599584	6	74	81	53.6667	3974
NImsBPFIhgoJGaLYShnzx	3509138436	15	72	86	57.6667	3122
fUIvRvAm	7558394562	12	60	52	41.3333	6724
PBAsQzGrKiHyDFNlpzXbCVEe	4918985129	60	50	66	58.6667	2925
nByKnGmOcYzY	4128336465	80	51	96	75.6667	589
JvyjpVPRnIeDxQFr	0526842985	36	43	97	58.6667	2925
TikiXyFefYkOrfL	0523340175	80	74	92	82	251
UqYqqvjbw	2693109463	61	69	17	49	5050
TDiUUnncAvcGgNIXRLeMc	0787954243	50	20	11	27	9044
FhWTT	4970659665	34	39	2	25	9237
lPDMKcEpqhvmeEWzcGVyWhc	5565910132	75	76	39	63.3333	2091
PFboFGBihrEnVPUZwbhwBRut	0049371462	47	89	7	47.6667	5373
aIVttwOuZoISysjmjn	4297469071	69	38	53	53.3333	4048
cjidKTD	7760643869	62	78	8	49.3333	4984
EdFmJwQwWtRJKboPDwCK	8359975415	85	18	61	54.6667	3761
JcHdlYLkTWTzxvBY	6964283659	65	70	40	58.3333	2988
PoICiVbNd	4063018770	77	78	42	65.6667	1709
flbDSTfTNmRxplOHKRjdV	6400353672	90	43	38	57	3255
wyUWgB	9391038050	35	17	10	20.6667	9544
jVcjMonYrpTSpx	5900451451	80	82	54	72	915
GVuOirAhrQYMTDBHLLBHrB	1234299079	16	69	35	40	7024
AAOuvrNkbfObRXiIJAlScnrI	1708662913	14	52	26	30.6667	8599
adwvTVLBTQnexNPv	7354045476	68	15	4	29	8807
ZQROdCsnoZPWWtr	5014955898	56	95	52	67.6667	1426
mecFDJsEu	0839530066	72	99	25	65.3333	1761
PmqXmlG	6284806906	38	5	96	46.3333	5655
DNgsZWlBWeROGhhHQ	8240471591	59	91	64	71.3333	992
SrEulTsaRJYjwMVhgWH	3742414923	91	25	29	48.3333	5210
syNbLMFEi	7916615286	68	43	54	55	3697
ywOctdCBpvOI	7017317144	82	89	26	65.6667	1709
gjrltSIzrGDjYPugur	9675772286	74	49	35	52.6667	4214
KRttz	7172831775	2	87	22	37	7600
QHlpSNRKpu	6217802400	60	60	82	67.3333	1477
LDoIPUbMfctvJrihLxcIwM	2765592590	17	37	34	29.3333	8770
oDIXbRNfmtShXQtt	0127401343	21	9	2	10.6667	9922
ATOOneEqXesrXZDRLnjXJfn	8271524536	14	50	48	37.3333	7540
tDJPGJUZgpvThIcVRiVoHmv	6961262356	61	92	54	69	1250
QAIuvmoYZsbPwEezwSL	6714642001	42	30	96	56	3483
JTmUGIHxcLkS	7342959443	55	14	79	49.3333	4984
jZmqaUsveL	7298131260	5	28	56	29.6667	8724
XSgwnDSgJroa	0269897791	53	95	55	67.6667	1426
FeKnkAMbyDCtcwNnuismaNy	5031358275	95	0	29	41.3333	6724
skidrYYJU	2285901118	27	35	57	39.6667	7092
zPqGPhRHlQFSkeRBAOL	6091691940	57	21	37	38.3333	7346
hZAgaUuMAswYfP	1035394533	24	46	6	25.3333	9208
oBAZMRixxptVrMwiEkVzR	1353723288	8	11	81	33.3333	8238
vmXaukDoBzYpJ	1006566383	69	48	27	48	5293
voFiCoCeeiKZsaDjuoO	3505583632	87	50	18	51.6667	4467
STVFnjpONK	5363813173	75	95	19	63	2158
eVrUsm	9801031642	68	36	69	57.6667	3122
yfKdJAJPgqeCUBdGQydrvC	9397482254	55	82	72	69.6667	1166
fWPVh	9416362053	36	18	46	33.3333	8238
MRrAlHXefNeiatGlQEBXM	7640428481	92	9	69	56.6667	3329
bIFCHFuUgykyqL	7897738462	21	12	48	27	9044
AGVPcYus	6741282035	67	2	8	25.6667	9177
qRcnuBYTpedUjJnGoZLifz	3508188925	68	89	62	73	811
NKolqsQAFgZlEIjvbzFa	1330780659	35	59	76	56.6667	3329
eGlVywrHv	0924509764	25	67	68	53.3333	4048
tqUmRTbcZpLQjTDAeWVYzZW	5654226794	4	19	89	37.3333	7540
AGkMbeSNoUpWiEhKkH	3277069066	89	85	99	91	24
NVwXuNGdFTLHJs	4763219864	66	20	41	42.3333	6525
bOqJsYbDXdcvSgovwQep	1641714097	72	22	51	48.3333	5210
DrGWOagoHyVLcP	9810713204	25	87	84	65.3333	1761
lBFVOxuIzCF	0905294528	54	17	91	54	3894
dDsYYjMVRjFfoCWt	4451723976	42	24	64	43.3333	6295
uUSypBnzVhhwkHdJSrMwkBDM	1961598794	97	99	67	87.6667	73
gfZbiGWzzpXksXTHszUsN	4044394535	36	28	94	52.6667	4214
Ywhctwgq	8863131899	50	23	18	30.3333	8661
IjZuF	3592483461	76	61	15	50.6667	4706
OQViJWzhYDXHiKlMMaTo	6499026382	6	29	60	31.6667	8485
WGFLssIOxbZW	8698442149	91	11	33	45	5948
kamCJemBmQyeXC	9943513445	10	12	45	22.3333	9423
PftcCvhVyhDVUTnlRDmAov	9438428714	63	66	71	66.6667	1570
sJasjcdpXHHxXTR	4194580901	17	54	11	27.3333	9005
CSitJqIBiPVZUBLqhFsxbF	3956833709	23	19	45	29	8807
LNVCYFJNEpCTrwKzZF	6983369957	78	25	74	59	2856
XpvBmYrEvtx	4611772521	4	16	72	30.6667	8599
LsaTrYjSSWtzVHQqYLn	4713757889	72	77	31	60	2672
jiPGaADlomW	6257472114	1	11	76	29.3333	8770
gIjFczDrMAcWPYhE	4662695148	15	3	62	26.6667	9084
XVzlityrZcyCCohteINMQ	3284630547	84	23	73	60	2672
xlEaEZrrPECSjsD	9351783173	70	54	27	50.3333	4789
RnhKVJ	6821115555	56	47	37	46.6667	5588
PcmQCoJlaVcNwxZuE	8231497727	27	57	80	54.6667	3761
GxzYdqOyAkdQFYhQcem	8543187818	26	71	30	42.3333	6525
NYgKsGVHSZdBgSevhkSJSSZ	0525162271	71	73	27	57	3255
cWtoNLprcCHkhJyh	6848006737	45	14	13	24	9321
UhFYrfUvLEpXkbrWdH	4524715792	47	76	34	52.3333	4307
tDnsFiXhcMQLeiTbsoElGLIE	0334454359	53	82	9	48	5293
nsNExLBODaSzQrHueYg	6099190287	93	47	13	51	4617
ZJecoIKvpkcVJLXecQAs	8203641100	75	55	95	75	645
kwADiGKSrsRKX	9934769231	96	89	11	65.3333	1761
PojGPLLWQUqKkjPtNokE	9829270882	64	14	95	57.6667	3122
QfrfkjkYVjJUhNoK	9485521878	65	41	64	56.6667	3329
exTgPquMSDNUOASYLt	6799973190	44	7	65	38.6667	7294
KcIQDWlGcgZJTq	2233335688	61	24	12	32.3333	8394
JhNcdMRUkGD	1462629250	72	25	73	56.6667	3329
eiquslXOwVXQOyYtBVS	5217142044	14	11	7	10.6667	9922
eLJVHwgpZCxBEqOFS	0917591778	70	94	61	75	645
tHRAUafQljX	3583955026	81	47	64	64	1980
SHFmc	6475874269	43	61	66	56.6667	3329
BHcuybNoLUjzZwNutOhAse	9869066882	53	67	38	52.6667	4214
BWreaelYHTZzmuMfIJ	2122073735	43	19	55	39	7227
MoofVQNIRAokMEAJjUWpq	5837775174	28	12	17	19	9634
SuFuGvVCPeUShemGqmhX	6249608018	98	56	33	62.3333	2278
krajpTjKuJXPVB	7854712002	48	20	41	36.3333	7738
lkErtkKw	4458347982	15	98	65	59.3333	2786
TeTQFBYTYybRcAjN	8649774610	80	63	78	73.6667	760
NExjRbBeEFXNLToQ	2793339527	30	92	74	65.3333	1761
KWKbbMgGWUnev	1665246362	64	56	62	60.6667	2538
YyYbHzTUi	1972618732	73	58	73	68	1379
glyZcVTcMjxQebxlDO	0881189368	20	87	34	47	5519
XuNqZgc	0583878571	87	15	73	58.3333	2988
pfYwCTTMHpgApoXxbvkbKa	7940205788	41	84	50	58.3333	2988
gedmQYBxrOaEMUmEKdbsO	5172557046	37	5	92	44.6667	6015
eYIZCqNfTdMEJ	4209585200	6	91	23	40	7024
igTDrRnyEVyIfP	8984476855	31	72	79	60.6667	2538
BFiKBcWAjYll	6099904635	85	84	15	61.3333	2432
CBwpFLjULRGpnRZe	6211021246	8	75	41	41.3333	6724
xLIUj	1303672821	69	78	80	75.6667	589
pxDLxyovcZpeFsbOcRGEJ	8770224699	99	30	5	44.6667	6015
gYQmfh	9607256543	99	11	17	42.3333	6525
xMDsCuFrWZJIiYrpbqW	8420148114	72	74	79	75	645
iEuwTtcHWnm	3945167360	70	84	55	69.6667	1166
ZkvyPpmHw	5345462483	78	24	76	59.3333	2786
NSlIf	0313425321	83	66	98	82.3333	231
PWpKYpNCsdvnfwJgYM	3955317807	99	13	2	38	7419
AJjigUvNZTSTNTlQjk	1370228187	94	6	22	40.6667	6873
NFRsUPyjCO	5255320649	91	17	23	43.6667	6229
mldBkeruivyh	5104816028	32	43	52	42.3333	6525
LpcZOIgyBokQEc	2582742361	46	30	22	32.6667	8344
ZjVcnohbbmlZkzKDalVmfABd	5522857834	5	82	43	43.3333	6295
FKvYCmcDAYCNwF	3084787690	26	83	17	42	6597
rrlJTSNPaISefZ	1332880619	74	9	74	52.3333	4307
GFtYEFGDZnbl	9210706190	56	94	96	82	251
UbeYKEIGjp	0172273140	91	29	50	56.6667	3329
cknsnMsuCvLFPhKsTtj	8436087179	25	77	66	56	3483
NgzPaOOZqCIGZwkBhWRUdmY	5561693318	23	45	33	33.6667	8185
yJXUNJdkdvhl	2233581576	25	7	56	29.3333	8770
gyGuGagkYnEJwQXcH	6515423709	10	6	87	34.3333	8062
CXWbNfQFtLdoXldzBhXlm	9124508454	43	82	53	59.3333	2786
uJCKINNrUKSjIsMEuUi	9637321378	11	26	24	20.3333	9560
DJyeuojsTrzTNwL	9830658543	87	95	64	82	251
FiGOMiZRLMHWNEyyXsSWvDXd	2880413962	38	42	59	46.3333	5655
clYzQdPSbJeOBQyevFY	6072983606	44	73	58	58.3333	2988
KDjQzEdhcNOuQZjzIUJ	9623750076	32	78	94	68	1379
jwmgoeTmamqClBOv	0010130087	26	73	69	56	3483
YMNRfKnRoNuydjoDMdbNBP	7542455589	15	66	57	46	5729
iKjQkizuZwly	0135364017	36	60	28	41.3333	6724
GlYSCLtqnlHhhoLMZd	5991749352	44	85	3	44	6161
neAwD	7880811940	57	59	28	48	5293
ogRWVHsWuLry	1464961916	89	9	28	42	6597
EKuipQUjC	2623610061	70	46	52	56	3483
KPYZNAJwEr	0266914306	70	29	89	62.6667	2221
uxHTdxgEp	3033363981	88	82	13	61	2480
VpXoELgHWkX	5610547893	75	54	2	43.6667	6229
VhKODRjUCEWnxR	5815651473	80	96	76	84	185
qMGaLgpVgjjWNnFjN	9847881871	38	93	32	54.3333	3825
maEBkLPKJQs	6758330110	88	75	43	68.6667	1292
aTWjnMmaOpxVIlQJQLJPuMy	4597142799	68	22	75	55	3697
kHcLEzXDxEbS	7418826089	12	33	78	41	6801
SSayvVOTkROIalmhpvy	6813764906	67	96	94	85.6667	127
xuomfBDII	6497354565	54	11	7	24	9321
PPyciB	9538985306	16	45	52	37.6667	7477
MHzTbIU	0125505107	89	49	65	67.6667	1426
fRCkLLM	5233629031	51	61	34	48.6667	5123
cxPYAFqe	1722849431	0	47	55	34	8122
